true_label_sequence,predicted_label_sequence
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004444444444444444444000033333333333333333332222222222222222222222222000000000000011111111111111111111110000000000000000000000000005555555555555555555555666666666666666666666000000777777777777777777088888888888888888888000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444444444444444444444443333333333333333333333222222222222222222222222222222222222111111111111111111111111555555555500033333333333335555555555555555555555666666666666666666666666677777777777777777777788888888888888888888888333333322222222222222222222222266664111111111777777777777777755555555555555558888888886666666666666666666660000000000007777777777777777777700000000000888888888888888888800000000006
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444444444444444444400003333333333333333333222222222222222222222222200000000000001111111111111111111111000000000000000000000000000555555555555555555555566666666666666666666600000077777777777777777708888888888888888888800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444444444444444444444443333333333333333333333222222222222222222222222222222222222211111111111111111111111155555555555333333333333333555555555555555555555566666666666666666666666667777777777777777777788888888888888888888888888855888886666666666666666666666666666007777777777777777777777008888888888888888888888800000000000000000000000000000000077777700000000000000000000000008888888888888888888
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044444444444444444440000333333333333333333322222222222222222222222220000000000000111111111111111111111100000000000000000000000000055555555555555555555556666666666666666666660000007777777777777777770888888888888888888880000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004444444444444444444444433333333333333333333332222222222222222222222222222222222221111111111111111111111115555555555533333333333333355555555555555555555556666666666666666666666666777777777777777777778888888888888888888888888855588886666666666666666666666666666600777777777777777777777700888888888888888888888880000000000000000000000000000000007777700000000000000000000000000000000888
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004444444444444444444000033333333333333333332222222222222222222222222000000000000011111111111111111111110000000000000000000000000005555555555555555555555666666666666666666666000000777777777777777777088888888888888888888000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004444444444444444444444433333333333333333333333222222222222222222222222222222222222111111111111111111111111555555555553333333333333335555555555555555555555666666666666666666666666677777777777777777777888888888888888888888888885558888666666666666666666666666666660077777777777777777777770088888888888888888888888000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444444444444444444400003333333333333333333222222222222222222222222200000000000001111111111111111111111000000000000000000000000000555555555555555555555566666666666666666666600000077777777777777777708888888888888888888800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444444444444444444444444333333333333333333333322222222222222222222222222222222222211111111111111111111111155555555555333333333333333555555555555555555555566666666666666666666666667777777777777777777788888888888888888888888888555888866666666666666666666666666666007777777777777777777777008888888888888888888888800000000000000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044444444444444444440000333333333333333333322222222222222222222222220000000000000111111111111111111111100000000000000000000000000055555555555555555555556666666666666666666660000007777777777777777770888888888888888888880000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044444444444444444444444333333333333333333333332222222222222222222222222222222222221111111111111111111111115555555555533333333333333355555555555555555555556666666666666666666666666777777777777777777778888888888888888888888888885558886666666666666666666666666666600077777777777777777777700888888888888888888888880000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004444444444444444444000033333333333333333332222222222222222222222222000000000000011111111111111111111110000000000000000000000000005555555555555555555555666666666666666666666000000777777777777777777088888888888888888888000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004444444444444444444444433333333333333333333333222222222222222222222222222222222222111111111111111111111111555555555553333333333333335555555555555555555555666666666666666666666666677777777777777777777888888888888888888888888888555888666666666666666666666666666660007777777777777777777770088888888888888888888888800000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444444444444444444400003333333333333333333222222222222222222222222200000000000001111111111111111111111000000000000000000000000000555555555555555555555566666666666666666666600000077777777777777777708888888888888888888800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,44444444444444000000000000000000000000000000000000022222222222000000000000000000000000000000000000000000000000000000000555555555555550066666666666666666666666600000000744444444444444444444443333333333333333333333322222222222222222222222222222222222211111111111111111111111155555555555333333333333333555555555555555555555566666666666666666666666667777777777777777777788888888888888888888888888885588866666666666666666666666666666000777777777777777777777008888888888888888888888880000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044444444444444444440000333333333333333333322222222222222222222222220000000000000111111111111111111111100000000000000000000000000055555555555555555555556666666666666666666660000007777777777777777770888888888888888888880000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,44000004444444444444444400000003333333333333333000022222222222222222222220000000000111111111111000000000000000000000000000000555555555555555555006666666666666666666666666000000774444444444444444444444433333333333333333333332222222222222222222222222222222222221111111111111111111111115555555555533333333333333355555555555555555555556666666666666666666666666777777777777777777778888888888888888888888888888558888666666666666666666666666666600077777777777777777770008888888888888888888888800000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004444444444444444444000033333333333333333332222222222222222222222222000000000000011111111111111111111110000000000000000000000000005555555555555555555555666666666666666666666000000777777777777777777088888888888888888888000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000044444444444444444444444440000003333333333333330000000022222222222222222222200000000000111111111000000000000000000000000000000005555555555555555500666666666666666666666666600000007444444444444444444444433333333333333333333333222222222222222222222222222222222222111111111111111111111111555555555553333333333333335555555555555555555555666666666666666666666666677777777777777777777888888888888888888888888888888888866666666666666666666666666600007777777777777777777000888888888888888888888888800
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444444444444444444400003333333333333333333222222222222222222222222200000000000001111111111111111111111000000000000000000000000000555555555555555555555566666666666666666666600000077777777777777777708888888888888888888800000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000044444444444444444444444440000000000000333333333333333000000022222222222222222222220000000000111111111100000000000000000000000000000000555555555555555550066666666666666666666666660000000744444444444444444444443333333333333333333333322222222222222222222222222222222222211111111111111111111111155555555555333333333333333555555555555555555555566666666666666666666666667777777777777777777788888888888888888888888888888888886666666666666666666666660000000777777777777770000000088888888888888888
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044444444444444444440000333333333333333333322222222222222222222222220000000000000111111111111111111111100000000000000000000000000055555555555555555555556666666666666666666660000007777777777777777770888888888888888888880000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000444444404444444444444444444444444444444400333333333333333333300222222222222222222222222222111111111111111111110000000000000000000000000055555555555555555555566666666666666666666666666660007774444444444444444444444333333333333333333333332222222222222222222222222222222222221111111111111111111111115555555555555555555500000555555555555555555555556666666666666666666666666777777777777777777778888888888888888888888888888888888888888000000000000000000000000000000000000000000000000000888
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004444444444444444444000033333333333333333332222222222222222222222222000000000000011111111111111111111110000000000000000000000000005555555555555555555555666666666666666666666000000777777777777777777088888888888888888888000000000000000000000000000000000000000000000000000000000000000,30000000000000000000000000444444444444444444444444444444444444444444033333333333333333330022222222222222222222222222211111111111111111111000000000000000000000000005555555555555555555506666666666666666666666666666007777444444444444444444444433333333333333333333333222222222222222222222222222222222222111111111111111111111111555555555555555555550000555555555555555555555555666666666666666666666666677777777777777777777888888888888888888888888888888888888888800000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444444444444444444400003333333333333333333222222222222222222222222200000000000001111111111111111111111000000000000000000000000000555555555555555555555566666666666666666666600000077777777777777777708888888888888888888800000000000000000000000000000000000000000000000000000,44444444444400000000000000000000000004444444444444444444444444444444444444444403333333333333333333002222222222222222222222222221111111111111111111100000000000000000000000000555555555555555555555666666666666666666666666666600077744444444444444444444443333333333333333333333322222222222222222222222222222222222211111111111111111111111155555555555555555555000055555555555555555555555566666666666666666666666667777777777777777777788888888888888888888888888888888888888880000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044444444444444444440000333333333333333333322222222222222222222222220000000000000111111111111111111111100000000000000000000000000055555555555555555555556666666666666666666660000007777777777777777770888888888888888888880000000000000000000000000000000000000000000,44444444444444444443333333333333333333222222222222222222222222222222222221111111111111111115555555555555555555555522222666666666666666666666666666555555777777777777777777766666666666888888888888888888887766666666666666666666666888888888888444444444444444444444433333333333333333333332222222222222222222222222222222222220111111111111111111111110555555555555555555000000555555555555555555555556666666666666666666666666777777777777777777778888888888888888888888888888888888888880000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004444444444444444444000033333333333333333332222222222222222222222222000000000000011111111111111111111110000000000000000000000000005555555555555555555555666666666666666666666000000777777777777777777088888888888888888888000000000000000000000000000000000,00000000444444444444444444443333333333333333333222222222222222222222222222222222222211111111111111111355555555555555555555522222266666666666666666666666666655555577777777777777777777666666666608888888888888888888876666666666666666666666668888888888844444444444444444444443333333333333333333333222222222222222222222222222222222222011111111111111111111111055555555555555555500000055555555555555555555555666666666666666666666666677777777777777777777888888888888888888888888888888888888880000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444444444444444444400003333333333333333333222222222222222222222222200000000000001111111111111111111111000000000000000000000000000555555555555555555555566666666666666666666600000077777777777777777708888888888888888888800000000000000000000000,00000000000000000004444444444444444444333333333333333333332222222222222222222222222222222222222111111111111111135555555555555555555552222222666666666666666666666666665555557777777777777777777766666666668888888888888888888887666666666666666666666666888888888884444444444444444444444333333333333333333333322222222222222222222222222222222222201111111111111111111111105555555555555555550000005555555555555555555555566666666666666666666666667777777777777777777788888888888888888888888888888888000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044444444444444444440000333333333333333333322222222222222222222222220000000000000111111111111111111111100000000000000000000000000055555555555555555555556666666666666666666660000007777777777777777770888888888888888888880000000000000,00000000000000000000000000000444444444444444444433333333333333333333222222222222222222222222222222222222211111111111111113555555555555555555555222222266666666666666666666666666555555777777777777777777776666666666888888888888888888888766666666666666666666666688888888888444444444444444444444433333333333333333333332222222222222222222222222222222222220111111111111111111111110555555555550555550000000555555555555555555555556666666666666666666666666777777777777777777778888888888888888888888888888880008
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004444444444444444444000033333333333333333332222222222222222222222222000000000000011111111111111111111110000000000000000000000000005555555555555555555555666666666666666666666000000777777777777777777088888888888888888888000,00000000000000000000000000000000000000004444444444444444443333333333333333333222222222222222222222222222222222222221111111111111111355555555555555555555522222226666666666666666666666666655555577777777777777777777666666666688888888888888888888876666666666666666666666668888888888884444444444444444444443333333333333333333333222222222222222222222222222222222222011111111111111111111110005555555550005550000000005555555555555555555555666666666666666666666666677777777777777777777888888888888888888888888
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044444444444444444444333333333333333333000000000000000000000000111111111111111111111100000000000000000000000000000000000000000000005555555555555555555555000000000000000000000000007777777777777777770000000000008888888888888888888800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004444444444444444444444444443333333333333333333333333300000000000000000000001144444444440000000000000000001110000000000000055555555555551111111111100000000000000000000000055555500550000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004444444444444444444433333333333333333300000000000000000000000011111111111111111111110000000000000000000000000000000000000000000000555555555555555555555500000000000000000000000000777777777777777777000000000000888888888888888888880000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044444444444444444444444444443333333333333333333330000000000000000000000044444444444444400000000000000000000000000000000005555555555555111111111111000000000000000000000005555500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444444444444444444443333333333333333330000000000000000000000001111111111111111111111000000000000000000000000000000000000000000000055555555555555555555550000000000000000000000000077777777777777777700000000000088888888888888888888000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004444444444444444444444444443333333333333333333300000000000000000000000000004444444444000000000000001111111100000000000555555555555551111111111000000000000000000000000055000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044444444444444444444333333333333333333000000000000000000000000111111111111111111111100000000000000000000000000000000000000000000005555555555555555555555000000000000000000000000007777777777777777770000000000008888888888888888888800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444444444444444444444444443333333333333333333300000000000000000000000000000444444444440000000000000000001000000000000055555555555551111111111110000000000000000000000005500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004444444444444444444433333333333333333300000000000000000000000011111111111111111111110000000000000000000000000000000000000000000000555555555555555555555500000000000000000000000000777777777777777777000000000000888888888888888888880000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044444444444444444444444444443333333333333333333333000000000000000000004444444444444444400000000000000000000000000000000055555555555555551000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444444444444444444443333333333333333330000000000000000000000001111111111111111111111000000000000000000000000000000000000000000000055555555555555555555550000000000000000000000000077777777777777777700000000000088888888888888888888000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004444444444444444444444444444333333333333333333333333333300000000000000000111111111111111111100000000000000111100000000000555555555555555555500000000000000000000000000000000555555555500000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044444444444444444444333333333333333333000000000000000000000000111111111111111111111100000000000000000000000000000000000000000000005555555555555555555555000000000000000000000000007777777777777777770000000000008888888888888888888800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044444444444444444444444444444333333333333333333330000000000000000000000010000000000110000000000000111000000000000555555555555555555500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004444444444444444444433333333333333333300000000000000000000000011111111111111111111110000000000000000000000000000000000000000000000555555555555555555555500000000000000000000000000777777777777777777000000000000888888888888888888880000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444444444444444444444444444433333333333333333333000000000000000000000000000000000000000000000000001000000000000055555555555555555500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444444444444444444443333333333333333330000000000000000000000001111111111111111111111000000000000000000000000000000000000000000000055555555555555555555550000000000000000000000000077777777777777777700000000000088888888888888888888000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044444444444444444444444444443333333333333333333300000000000000000000011111111111111110000000000000000000000555555555555555555555550000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044444444444444444444333333333333333333000000000000000000000000111111111111111111111100000000000000000000000000000000000000000000005555555555555555555555000000000000000000000000007777777777777777770000000000008888888888888888888800000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444444444444444444443333333333300000000002222222222222220111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444444444444444440444444000333333333333333000000000000000000000000000000000111111110000000000000000000000000000005555555000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004444444444444444444433333333333333333300000000000000000000000011111111111111111111110000000000000000000000000000000000000000000000555555555555555555555500000000000000000000000000777777777777777777000000000000888888888888888888880000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444444444444444444400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444444444444444444444444433333333333333330000000000000000000000000000111111111111000000000000000000000000005555555555000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444444444444444444443333333333333333330000000000000000000000001111111111111111111111000000000000000000000000000000000000000000000055555555555555555555550000000000000000000000000077777777777777777700000000000088888888888888888888000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444444444444444444444400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044444444444444444444333333333333333333000000000000000000000000111111111111111111111100000000000000000000000000000000000000000000005555555555555555555555000000000000000000000000007777777777777777770000000000008888888888888888888800000000000000000000000000000000000000000000,44440000000000000000000000000000000000000222200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004444444444444444444400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004444444444444444444433333333333333333300000000000000000000000011111111111111111111110000000000000000000000000000000000000000000000555555555555555555555500000000000000000000000000777777777777777777000000000000888888888888888888880000000000000000000000000000000000,33000000000000000000000000000000000000000000000001111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000444444444444443300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000222000000000000000000000000000011111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444444444444444444443333333333333333330000000000000000000000001111111111111111111111000000000000000000000000000000000000000000000055555555555555555555550000000000000000000000000077777777777777777700000000000088888888888888888888000000000000000000000000,33333033333300000000333333333333300000000000000000001111111111111111111111111110000000000000000000000555555500000000000000000000000000000000000000000000000000004444000004444330000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000222222000000000000000000000000001111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044444444444444444444333333333333333333000000000000000000000000111111111111111111111100000000000000000000000000000000000000000000005555555555555555555555000000000000000000000000007777777777777777770000000000008888888888888888888800000000000000,44444444444444444443333333333333333333333333330000222200000000011111111111111111111111111110000000000000000000555555555500000000055550000000000000000000000000000000000004444444444444444000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004444444444444444444433333333333333333300000000000000000000000011111111111111111111110000000000000000000000000000000000000000000000555555555555555555555500000000000000000000000000777777777777777777000000000000888888888888888888880000,00004444444444444444444444444443333333333333333333333333333333333333300000111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000004444444444444444444330000000000000022222222222300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
44444444444444444433333333333333333333002222222222222222222111111111111111111110555555555555555555550000066666666666666666000000007777777777777777777777888888888888888888888000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000777777700000000000000000000000000000000000004444444444444444444444433333333333333333333333333333302222222220000000000011111111111111111111111111110000000000000000000005555555555555555550066666666666777777777777777777777008888888888888888888888888888888880000000000000000000000000000000000000000000000000000000000000000000
00000000004444444444444444443333333333333333333300222222222222222222211111111111111111111055555555555555555555000006666666666666666600000000777777777777777777777788888888888888888888800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000077777700000000000000000000000000000000000044444444444444444444444333333333333333333333333333300222222222222200000000111111111111111111111111111111000000000000000000005555555555555555555006666666666777777777777777777777770888888888888888888888888888888880000000000000000000000000000000000000000000000000000000000
00000000000000000000444444444444444444333333333333333333330022222222222222222221111111111111111111105555555555555555555500000666666666666666660000000077777777777777777777778888888888888888888880000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007777777770000000000000000000000000000000000044444444444444444444444333333333333333333333300000000022222222222220000000111111111111111111111111111100000000000000000005555555555555555555555066666666666677777777777777777777777088888888888888888888888888888888000000000000000000000000000000000000000000000000
00000000000000000000000000000044444444444444444433333333333333333333002222222222222222222111111111111111111110555555555555555555550000066666666666666666000000007777777777777777777777888888888888888888888000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000777777777000000000000000000000000000000000004444444444444444444444433333333333333333333330000000002222222222222000000011111111111111111111111111110000000000000000000555555555555555555555566666666666667777777777777777777777708888888888888888888888888888888800000000000000000000000000000000000000
00000000000000000000000000000000000000004444444444444444443333333333333333333300222222222222222222211111111111111111111055555555555555555555000006666666666666666600000000777777777777777777777788888888888888888888800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000077777777700000000000000000000000000000000000444444444444444444444443333333333333333333333300000002222222222222200000001111111111111111111111111110000000000000000000555555555555555555555556666666666666777777777777777777777770888888888888888888888888888888888000000000000000000000000000
